carat,cut,color,clarity,depth,table,price,x,y,z,latitude,longitude 
0.4,Ideal,D,VS2,62.2,54.0,891,4.73,4.76,2.95,51.360163,1.432038
0.38,Ideal,F,VS1,60.9,55.0,891,4.69,4.73,2.87,35.0844444,-106.6505556
0.43,Ideal,H,SI1,60.7,54.0,891,4.96,4.92,3.0,39.1855556,-78.1636111
0.31,Ideal,G,IF,61.4,55.0,891,4.35,4.38,2.68,47.4625,-92.5397222
0.31,Ideal,G,IF,61.4,55.0,891,4.36,4.4,2.69,34.817299,-97.40586
0.31,Ideal,G,IF,62.2,55.0,891,4.35,4.4,2.72,39.3772222,-105.8
0.31,Ideal,G,IF,61.9,55.0,891,4.35,4.38,2.7,33.3427778,-118.3269444
0.31,Ideal,G,IF,61.6,56.0,891,4.38,4.42,2.71,38.5366667,-82.6830556
0.31,Ideal,G,IF,61.0,56.0,891,4.38,4.41,2.68,34.0686111,-118.0266667
0.31,Ideal,G,IF,61.3,54.0,891,4.38,4.4,2.69,29.7630556,-95.3630556
0.31,Ideal,G,IF,61.4,56.0,891,4.38,4.41,2.7,36.9752778,-121.9522222
0.31,Ideal,G,IF,,53.0,891,4.36,4.39,2.74,37.5455556,-97.2686111
0.31,Ideal,G,IF,61.8,56.0,891,4.33,4.37,2.69,44.223329,-76.650818
0.31,Ideal,G,IF,61.9,54.0,891,4.35,4.37,2.7,38.7838889,-90.4811111
0.31,Ideal,G,IF,61.8,55.0,891,4.35,4.39,2.7,43.866667,-78.933333
0.31,Ideal,G,IF,61.8,54.0,891,4.36,4.38,2.7,30.2363889,-93.3772222
0.31,Ideal,G,IF,61.9,54.0,891,4.35,4.38,2.7,42.5083333,-78.6675
0.31,Ideal,G,IF,61.0,57.0,891,4.4,4.42,2.69,39.6294444,-79.9561111
0.31,Ideal,G,IF,61.7,56.0,891,4.34,4.38,2.69,-34.928661,138.598633
0.31,Ideal,G,IF,,54.0,891,4.36,4.38,2.71,47.3486111,-122.3222222
0.31,Ideal,G,IF,61.7,55.0,891,4.36,4.39,2.7,37.9577778,-121.2897222
0.31,Ideal,G,IF,61.6,55.0,891,4.37,4.39,2.7,34.0005556,-81.035
0.31,Ideal,G,IF,61.3,56.0,891,4.38,4.4,2.69,44.7394444,-93.1255556
0.31,Ideal,G,IF,62.1,54.0,891,4.36,4.37,2.71,33.5386111,-112.1852778
0.31,Ideal,G,IF,61.3,57.0,891,4.39,4.42,2.7,49.783333,-112.15
0.31,Ideal,G,IF,62.1,54.0,891,4.38,4.41,2.73,26.1416667,-81.795
0.31,Ideal,G,IF,60.2,59.0,891,4.37,4.4,2.64,33.4483333,-112.0733333
0.31,Ideal,G,IF,61.9,53.0,891,4.36,4.39,2.71,47.6105556,-122.1994444
0.31,Ideal,G,IF,61.7,54.0,891,4.38,4.4,2.71,46.1311111,-92.8672222
0.31,Ideal,G,IF,62.1,54.0,891,4.35,4.38,2.71,44.0872222,-69.7994444
0.31,Ideal,G,IF,61.0,57.0,891,4.36,4.39,2.67,43.4666667,-112.0333333
0.31,Ideal,G,IF,61.6,55.0,891,4.35,4.38,2.69,39.1625,-76.625
0.31,Ideal,G,IF,61.2,56.0,891,4.36,4.4,2.68,30.4211111,-87.2169444
0.31,Ideal,G,IF,61.2,55.0,891,4.4,4.42,2.7,40.4180556,-79.6258333
0.31,Ideal,G,IF,62.1,54.0,891,4.37,4.39,2.72,43.5255556,-71.8622222
0.43,Good,G,VS2,61.8,60.7,891,4.8,4.84,2.99,38.802869,-9.381659
0.41,Good,F,VS1,58.0,61.0,891,4.86,4.9,2.83,40.9008333,-80.8569444
0.46,Good,E,SI1,63.7,58.0,891,4.84,4.9,3.1,32.7152778,-117.1563889
0.33,Ideal,I,IF,61.8,55.0,891,4.47,4.46,2.76,34.028926,-84.198579
0.33,Ideal,I,IF,62.1,55.0,891,4.44,4.41,2.75,21.3069444,-157.8583333
0.44,VeryGood,J,VS1,,57.0,891,,4.83,3.06,34.8552778,-87.6916667
0.44,Premium,J,VS1,61.9,57.0,891,4.9,4.83,3.01,36.2977778,-119.2058333
0.44,VeryGood,J,VS1,63.2,57.0,891,4.86,4.82,3.06,37.3852778,-122.1130556
0.33,Premium,I,IF,62.0,58.0,891,4.46,4.44,2.76,37.585,-79.0516667
0.33,Ideal,I,IF,61.6,55.0,891,4.47,4.46,2.75,40.2491667,-75.1344444
0.33,Premium,I,IF,59.0,61.0,891,4.56,4.49,2.67,43.3666667,-124.2166667
0.33,Premium,I,IF,62.1,58.0,891,4.43,4.39,2.74,52.333333,-0.533333
0.33,Ideal,I,IF,62.2,56.0,891,4.45,4.42,2.76,41.55,-71.4666667
0.33,Ideal,I,IF,61.4,56.0,891,4.45,4.41,2.72,38.545,-121.7394444
0.35,VeryGood,G,IF,62.1,54.0,892,4.53,4.57,2.82,35.6225,-117.67
0.36,Ideal,G,VVS1,60.0,56.0,892,4.66,4.69,2.81,40.1044444,-74.9516667
0.32,Ideal,E,VVS1,61.2,55.0,892,4.4,4.45,2.71,53.166667,-2.583333
0.32,Ideal,E,VVS1,61.2,55.0,892,4.41,4.42,2.7,45.0230556,-85.7597222
0.3,Ideal,F,IF,60.8,56.0,892,4.35,4.36,2.65,39.9611111,-82.9988889
0.3,Ideal,F,IF,60.9,56.0,892,4.32,4.35,2.64,40.4775,-74.6272222
0.41,Good,H,VVS1,62.6,62.0,892,4.7,4.76,2.96,34.052234,-118.243685
0.33,VeryGood,E,VVS2,59.8,58.7,893,4.47,4.51,2.68,37.7494444,-85.97
0.33,VeryGood,E,VVS2,62.3,56.0,893,4.4,4.44,2.75,48.9466667,-122.4508333
0.33,Ideal,D,VVS2,61.7,55.0,893,4.46,4.49,2.76,54.183333,-0.45
0.33,Ideal,F,VVS1,61.9,55.0,893,4.43,4.46,2.75,51.608866,0.032439
0.33,Ideal,F,VVS1,61.4,55.0,893,4.47,4.52,2.76,36.7236111,-120.0588889
0.33,Ideal,F,VVS1,61.3,55.0,893,4.46,4.48,2.74,36.0955556,-79.4380556
0.33,Ideal,F,VVS1,61.1,56.0,893,4.45,4.48,2.73,43.0125,-83.6875
0.33,Ideal,F,VVS1,61.7,54.0,893,4.46,4.49,2.76,42.7469444,-84.4011111
0.46,Ideal,I,VS2,62.2,54.7,893,4.95,4.97,3.09,33.6602778,-117.9983333
0.27,Ideal,D,IF,62.4,56.0,893,4.15,4.12,2.58,35.7913889,-78.7813889
0.34,Premium,E,VS2,62.7,56.0,893,4.51,4.48,2.82,40.4538889,-75.8183333
0.34,Good,H,VVS1,64.0,57.0,893,4.43,4.38,2.82,45.6961111,-121.285
0.58,Fair,F,I1,65.8,56.0,893,5.23,5.12,3.41,39.7697222,-74.8877778
0.58,Fair,F,I1,,55.0,893,,5.1,3.41,41.5733333,-87.7844444
0.36,VeryGood,E,VS1,60.6,58.0,894,4.61,4.63,2.8,39.3897222,-74.5244444
0.41,Ideal,I,VVS2,60.7,57.0,894,4.81,4.84,2.93,46.7833333,-92.1063889
0.39,Good,G,VVS2,63.4,57.0,894,4.62,4.65,2.94,-33.861481,151.205475
0.39,Ideal,F,VS1,60.9,56.0,894,4.68,4.75,2.87,33.4483333,-112.0733333
0.39,Premium,F,VS1,61.7,58.0,894,4.69,4.71,2.9,42.9813889,-70.9483333
0.43,VeryGood,E,SI1,63.4,56.0,894,4.82,4.8,3.05,29.072967,-110.955919
0.38,Ideal,H,VVS1,62.3,53.3,894,4.63,4.66,2.9,42.0255556,-88.1783333
0.37,Premium,F,VS2,59.2,61.0,894,4.69,4.63,2.76,35.20105,-91.831833
0.37,Premium,F,VS2,59.7,62.0,894,4.7,4.68,2.8,45.5,-73.583333
0.37,Premium,F,VS2,60.5,59.0,894,4.67,4.62,2.81,22.890533,-109.916737
0.4,VeryGood,F,VS1,63.1,56.0,895,4.68,4.7,2.96,35.0844444,-106.6505556
0.39,VeryGood,F,VS1,63.7,57.0,895,4.63,4.67,2.96,33.5386111,-112.1852778
0.3,Ideal,E,VVS1,60.5,57.0,895,4.34,4.39,2.64,40.2736111,-76.8847222
0.34,Ideal,G,VVS1,62.5,53.0,895,4.47,4.49,2.8,34.1083333,-117.2888889
0.3,Premium,E,VVS1,60.0,60.0,895,4.35,4.38,2.62,38.2919444,-122.4569444
0.3,VeryGood,G,IF,62.9,58.0,895,4.21,4.25,2.66,42.5630556,-114.46
0.3,Ideal,E,VVS1,61.4,56.0,895,4.33,4.37,2.67,38.7041667,-77.2280556
0.3,Ideal,E,VVS1,61.2,57.0,895,4.33,4.36,2.66,39.2280556,-84.3541667
0.3,VeryGood,G,IF,62.8,57.0,895,4.27,4.3,2.69,40.9866667,-75.195
0.3,VeryGood,G,IF,63.0,53.0,895,4.24,4.3,2.69,41.85,-87.65
0.3,Premium,E,VVS1,61.3,59.0,895,4.28,4.33,2.64,34.0194444,-118.4902778
0.3,Good,G,IF,63.5,55.0,895,4.26,4.28,2.71,52.379857,6.286237
0.3,VeryGood,G,IF,61.0,62.0,895,4.32,4.34,2.64,47.2530556,-122.4430556
0.4,Ideal,E,VVS2,61.1,57.0,895,4.77,4.79,2.92,45.52,-123.0586111
0.34,Ideal,G,VVS1,62.1,57.0,895,4.45,4.47,2.77,46.2113889,-119.1361111
0.3,Ideal,G,IF,62.1,55.0,895,4.31,4.35,2.69,30.610203,34.801898
0.3,Ideal,E,VVS1,60.6,57.0,895,4.33,4.35,2.63,28.3197222,-80.6077778
0.3,Premium,G,IF,60.0,59.0,895,4.32,4.34,2.6,38.6272222,-90.1977778
0.3,Ideal,G,IF,62.6,57.0,895,4.28,4.32,2.69,41.3555556,-72.1
0.3,Good,G,IF,63.8,55.0,895,4.24,4.28,2.72,41.4847222,-81.9222222
0.3,Ideal,E,VVS1,61.8,56.0,895,4.3,4.31,2.66,44.5519444,-69.6322222
0.34,Ideal,G,VVS1,62.1,55.0,895,4.46,4.49,2.78,41.9102778,-88.0716667
0.3,Ideal,G,IF,61.7,55.0,895,4.31,4.34,2.67,39.0169444,-94.2813889
0.3,Ideal,G,IF,60.9,57.0,895,4.29,4.32,2.62,27.9472222,-82.4586111
0.3,Premium,G,IF,61.6,60.0,895,4.29,4.32,2.65,34.6991667,-86.7483333
0.3,VeryGood,G,IF,62.8,57.0,895,4.28,4.32,2.7,47.3811111,-122.2336111
0.3,Ideal,E,VVS1,60.1,57.0,895,4.38,4.41,2.64,43.179117,-82.01829
0.3,Ideal,E,VVS1,61.5,57.0,895,4.33,4.35,2.67,34.1161111,-118.1494444
0.3,Ideal,G,IF,61.4,57.0,895,4.33,4.37,2.67,30.1763889,-85.8055556
0.3,Ideal,G,IF,,56.0,895,4.3,4.31,2.67,34.54,-112.4677778
0.3,Premium,G,IF,,58.0,895,4.35,4.39,2.63,34.0522222,-118.2427778
0.32,Ideal,F,VVS1,61.9,56.0,895,4.41,4.44,2.74,34.4113889,-118.5391667
0.4,Ideal,D,VS2,62.8,57.0,895,4.68,4.72,2.95,41.6105556,-87.0641667
0.39,Ideal,F,VS1,62.5,57.0,895,4.66,4.69,2.92,27.2541667,-80.23
0.5,Ideal,I,SI2,62.2,53.0,895,5.11,5.14,3.19,40.9366667,-72.2433333
0.5,Ideal,J,SI1,62.3,55.0,895,5.07,5.11,3.17,3.420556,-76.522222
0.39,Ideal,I,IF,62.3,54.0,895,4.69,4.71,2.93,42.2458333,-84.4013889
0.35,Premium,I,SI1,62.5,58.0,472,4.49,4.53,2.82,37.9508333,-78.2466667
0.3,Good,H,SI2,63.9,56.0,473,4.27,4.24,2.72,35.5830556,-105.7694444
0.3,Premium,H,SI2,60.9,59.0,473,4.35,4.32,2.64,38.6580556,-77.25
0.3,Premium,J,VS2,62.2,58.0,473,4.3,4.28,2.67,52.564165,1.233985
0.3,Premium,J,VS2,61.6,61.0,473,4.33,4.28,2.65,44.9444444,-93.0930556
0.3,Premium,J,VS2,60.6,59.0,473,4.38,4.34,2.64,42.3422222,-74.7175
0.3,VeryGood,J,VS2,63.4,57.0,473,4.26,4.22,2.69,42.1502778,-84.0377778
0.36,Premium,G,SI2,60.8,58.0,473,4.57,4.61,2.79,41.7797222,-71.4377778
0.3,VeryGood,H,VS2,60.9,61.0,473,4.32,4.35,2.64,42.9633333,-85.6680556
0.3,Premium,H,VS2,62.3,58.0,473,4.31,4.33,2.69,44.4758333,-73.2125
0.36,Premium,G,SI2,62.4,58.0,473,4.56,4.58,2.85,33.6888889,-78.8869444
0.3,Premium,I,VS1,,58.0,473,4.32,4.34,2.61,34.7538889,-77.4305556
0.3,VeryGood,H,VS2,,59.0,473,,,2.66,37.7622222,-84.8433333
0.3,VeryGood,I,VS1,63.0,53.0,473,4.26,4.31,2.7,41.2222222,-73.0569444
0.3,Premium,H,VS2,62.5,59.0,473,4.23,4.28,2.66,52.97894,-0.026577
0.3,Ideal,I,VS1,62.5,57.0,473,4.29,4.32,2.69,40.4163889,-120.6519444
0.3,Premium,H,VS2,61.8,60.0,473,4.26,4.31,2.65,41.676355,-86.25199
0.3,VeryGood,I,VS1,62.9,58.0,473,4.26,4.29,2.69,42.2702778,-74.3033333
0.3,VeryGood,I,VS1,60.8,59.0,473,4.3,4.32,2.62,33.4483333,-112.0733333
0.3,VeryGood,H,VS2,62.5,58.0,473,4.26,4.28,2.67,-28.778971,114.614594
0.3,Premium,I,VS1,61.7,58.0,473,4.27,4.32,2.65,47.6063889,-122.3308333
0.3,VeryGood,H,VS2,61.1,61.0,473,4.31,4.33,2.64,52.302419,-0.693964
0.3,Good,H,VS2,63.5,54.0,473,4.27,4.3,2.72,33.6694444,-117.8222222
0.3,Good,H,VS2,63.5,59.0,473,4.2,4.27,2.69,34.7744444,-96.6780556
0.3,Ideal,I,VS1,61.0,56.0,473,4.35,4.37,2.66,35.9938889,-78.8988889
0.36,Premium,G,SI2,,59.0,473,,,2.75,37.0841667,-94.5130556
0.3,Ideal,I,VS1,62.5,54.0,473,4.29,4.32,2.69,42.0255556,-88.1783333
0.3,VeryGood,H,VS2,60.9,61.0,473,4.27,4.3,2.61,44.9194444,-123.3158333
0.3,VeryGood,I,VS1,60.4,58.0,473,4.34,4.4,2.64,39.087656,-84.496118
0.3,Premium,I,VS1,59.8,60.0,473,4.34,4.36,2.6,40.7594444,-82.5902778
0.4,VeryGood,H,VS2,63.1,62.0,895,4.75,4.66,2.97,47.4830556,-122.2158333
0.36,Ideal,F,VVS2,,55.0,896,,,2.84,38.4344444,-82.1325
0.36,Ideal,F,VVS2,61.5,56.0,896,4.58,4.61,2.82,38.2494444,-122.0388889
0.36,Ideal,F,VVS2,61.7,57.0,896,4.58,4.61,2.83,39.415,-76.356111
0.37,Ideal,E,VVS2,61.8,54.0,896,4.61,4.64,2.86,33.3061111,-111.8405556
0.37,Ideal,E,VVS2,62.5,53.0,896,4.59,4.63,2.88,33.1975,-96.615
0.52,Ideal,J,SI1,61.4,56.4,896,5.15,5.17,3.17,40.3275,-80.5961111
0.4,Ideal,H,SI1,61.8,57.0,896,4.75,4.77,2.94,42.2711111,-89.0938889
0.42,Ideal,G,SI1,61.6,56.0,896,4.81,4.84,2.97,37.8716667,-122.2716667
0.33,VeryGood,F,IF,58.7,55.0,897,4.56,4.6,2.69,32.7938889,-79.8627778
0.31,VeryGood,F,VVS1,62.4,60.0,897,4.28,4.31,2.68,35.9819444,-87.1213889
0.31,VeryGood,F,VVS1,61.8,59.0,897,4.33,4.35,2.68,34.1705556,-118.8366667
0.31,Ideal,F,VVS1,61.8,56.0,897,4.34,4.36,2.69,31.1238889,-97.9027778
0.31,Ideal,F,VVS1,62.1,56.0,897,4.35,4.38,2.71,41.3205556,-75.8194444
0.31,VeryGood,F,VVS1,62.4,57.0,897,4.3,4.32,2.69,47.4158333,-120.2919444
0.35,VeryGood,G,IF,62.6,59.0,898,4.43,4.49,2.79,44.1636111,-93.9991667
0.33,VeryGood,G,IF,62.6,55.0,898,4.41,4.44,2.77,39.3397222,-85.2044444
0.38,Ideal,H,VVS2,62.1,54.0,898,4.62,4.66,2.88,33.4483333,-112.0733333
0.4,Good,D,VS1,63.2,56.0,898,4.69,4.74,2.98,47.9130556,-122.0969444
0.4,Ideal,E,VS1,62.1,55.0,898,4.75,4.79,2.96,43.0116667,-88.2313889
0.33,Ideal,E,VVS2,60.7,55.0,898,4.49,4.5,2.73,46.7630556,-68.4763889
0.32,Ideal,F,VVS1,62.0,55.0,898,4.41,4.43,2.74,32.4366667,-111.2247222
0.34,Ideal,G,VS1,61.3,55.0,898,4.52,4.55,2.78,37.775,-122.4183333
0.32,Ideal,E,VS1,61.6,55.0,898,4.43,4.46,2.74,47.3894444,-114.8011111
0.32,Ideal,E,VS1,61.0,57.0,898,4.4,4.42,2.69,48.3725,-114.1805556
0.32,Ideal,E,VS1,,56.0,898,4.42,4.44,2.72,43.1,-79.05
0.32,Ideal,G,IF,61.7,57.0,898,4.39,4.42,2.72,35.4675,-97.5161111
0.32,Ideal,G,IF,61.4,55.0,898,4.42,4.44,2.72,29.2363889,-89.9872222
0.32,Ideal,G,IF,61.8,55.0,898,4.38,4.42,2.72,41.5733333,-87.7844444
0.42,Premium,H,SI1,60.9,58.0,898,4.85,4.84,2.95,32.2047222,-95.8552778
0.42,Premium,H,SI1,62.1,59.0,898,4.81,4.78,2.98,47.8211111,-122.3138889
0.42,Ideal,H,SI1,62.2,57.0,898,4.8,4.78,2.98,40.788645,-119.203018
0.42,Ideal,H,SI1,62.9,57.0,898,4.84,4.76,3.02,37.6625,-121.8736111
0.42,VeryGood,H,SI1,63.2,58.0,898,4.79,4.77,3.02,38.3644444,-98.7644444
0.42,Ideal,H,SI1,62.7,56.0,898,4.78,4.76,2.99,47.6816667,-122.2075
0.42,VeryGood,H,SI1,63.1,57.0,898,4.78,4.76,3.01,40.0552778,-84.0261111
0.38,Premium,F,SI1,62.7,58.0,898,4.62,4.6,2.89,43.9144444,-69.9658333
0.38,Ideal,E,SI1,61.9,55.0,898,4.7,4.64,2.89,35.4602778,-94.7872222
0.38,Premium,E,SI1,61.2,59.0,898,4.67,4.64,2.85,40.5630556,-80.2086111
0.42,Premium,H,SI1,62.0,59.0,898,4.79,4.76,2.96,40.1483333,-79.8880556
0.42,Ideal,H,SI1,62.4,57.0,898,4.79,4.76,2.98,36.175,-115.1363889
0.42,Premium,H,SI1,59.5,57.0,898,5.11,4.78,2.94,34.4047222,-103.2047222
0.42,Ideal,E,SI2,62.4,55.0,898,4.81,4.77,2.99,43.6575,-71.5008333
0.42,Ideal,E,SI2,62.9,56.0,898,4.8,4.77,3.01,37.1811111,-79.6175
0.42,Ideal,D,SI2,62.4,57.0,898,4.81,4.78,2.99,38.0608333,-97.9294444
0.42,Premium,D,SI2,62.1,59.0,898,4.82,4.78,2.98,41.7180556,-94.9322222
0.42,Premium,D,SI2,60.1,58.0,898,4.88,4.83,2.92,43.2363889,-120.6358333
0.42,Premium,D,SI2,60.0,61.0,898,4.89,4.85,2.92,41.85,-87.65
0.42,Premium,D,SI2,,59.0,898,,,2.92,54.2,-5.883333
0.38,Premium,I,VS1,59.9,60.0,898,4.72,4.66,2.81,46.2113889,-119.1361111
0.38,Premium,I,VS1,61.3,60.0,898,4.65,4.62,2.84,41.8316667,-90.8380556
0.38,Premium,H,VS2,61.8,58.0,898,4.66,4.63,2.87,41.6888889,-88.9811111
0.38,Ideal,H,VS2,62.8,55.0,898,4.66,4.64,2.92,40.7141667,-74.0063889
0.38,Premium,H,VS2,60.5,59.0,898,4.69,4.66,2.83,44.7966667,-68.7619444
0.38,Premium,H,VS2,60.6,58.0,898,4.7,4.68,2.84,45.4463889,-122.6380556
0.38,Premium,H,VS2,60.9,60.0,898,4.67,4.62,2.83,43.666667,-79.416667
0.38,Premium,H,VS2,63.0,56.0,898,4.61,4.57,2.89,33.4330556,-79.1216667
0.38,Ideal,H,VS2,62.8,56.0,898,4.62,4.59,2.89,43.0480556,-76.1477778
0.38,Premium,F,SI1,60.4,58.0,898,4.72,4.68,2.84,42.983333,-81.25
0.41,Premium,G,VS1,62.5,59.0,899,4.73,4.77,2.97,35.4675,-97.5161111
0.41,VeryGood,G,VS1,62.7,57.0,899,4.74,4.77,2.98,35.9938889,-78.8988889
0.41,Premium,G,VS1,62.6,58.0,899,4.7,4.75,2.96,41.0127778,-81.6052778
0.41,Ideal,G,VS1,61.7,57.0,899,4.78,4.81,2.96,26.525,-80.0666667
0.41,VeryGood,G,VS1,62.4,57.0,899,4.71,4.74,2.95,41.2622222,-73.615
0.41,Ideal,G,VS1,60.8,57.0,899,4.8,4.84,2.93,39.2902778,-76.6125
0.41,Ideal,G,VS1,62.4,57.0,899,4.7,4.75,2.95,26.6155556,-80.0572222
0.41,VeryGood,G,VS1,60.5,57.0,899,4.81,4.85,2.92,50.4,-105.55
0.41,Ideal,H,VVS2,62.0,56.0,899,4.74,4.78,2.95,48.7838889,-117.8105556
0.41,Ideal,G,VS1,61.5,56.0,899,4.77,4.79,2.94,41.6752778,-85.7061111
0.41,Premium,G,VS1,61.9,58.0,899,4.75,4.78,2.95,48.5619444,-122.3969444
0.41,VeryGood,G,VS1,61.5,58.0,899,4.76,4.8,2.94,37.6741667,-82.2775
0.41,Ideal,G,VS1,61.6,57.0,899,4.74,4.77,2.93,34.2783333,-119.2922222
0.41,VeryGood,G,VS1,60.0,61.0,899,4.77,4.86,2.89,45.762939,-64.186952
0.41,VeryGood,G,VS1,60.7,58.0,899,4.79,4.83,2.92,4.860416,-58.93018
0.41,Premium,G,VS1,60.2,59.0,899,4.79,4.84,2.9,28.2916667,-81.4077778
0.41,Ideal,G,VS1,61.4,55.0,899,4.78,4.8,2.94,39.9522222,-75.1641667
0.41,Premium,G,VS1,62.1,60.0,899,4.72,4.78,2.95,34.4208333,-119.6972222
0.41,Premium,G,VS1,61.9,60.0,899,4.7,4.76,2.93,33.4483333,-112.0733333
0.41,Ideal,G,VS1,61.9,57.0,899,4.76,4.81,2.96,44.9483333,-93.3477778
0.41,Ideal,G,VS1,60.8,56.0,899,4.79,4.82,2.92,34.9347222,-117.1983333
0.41,VeryGood,G,VS1,62.3,56.0,899,4.77,4.8,2.98,29.3011111,-94.7975
0.41,Premium,G,VS1,,58.0,899,,4.8,2.89,36.4072222,-105.5725
0.41,Ideal,H,VVS2,62.5,56.0,899,4.74,4.77,2.97,31.9972222,-102.0775
0.41,VeryGood,G,VS1,61.7,57.0,899,4.75,4.78,2.94,38.0683333,-120.5386111
0.41,VeryGood,H,VVS2,,58.0,899,,4.74,2.94,34.2011111,-118.5355556
0.41,Ideal,G,VS1,59.8,57.0,899,4.81,4.86,2.89,44.8261111,-68.6938889
0.38,Good,F,VS2,62.4,54.3,899,4.6,4.65,2.89,55.833333,-3.083333
0.5,Premium,I,SI2,59.8,56.0,900,5.23,5.18,3.11,35.1894444,-114.0522222
0.4,VeryGood,H,VVS1,60.5,59.0,900,4.73,4.76,2.87,40.275,-106.9577778
0.39,VeryGood,E,VS1,60.0,59.0,900,4.76,4.8,2.87,39.0005556,-74.7997222
0.41,Ideal,G,VS2,61.6,54.0,900,4.81,4.84,2.97,41.0016667,-73.6661111
0.35,Ideal,E,VS1,62.0,55.0,900,4.54,4.58,2.82,46.1383333,-122.9369444
0.32,Ideal,F,VS1,61.9,56.0,900,4.4,4.35,2.71,39.5308333,-75.8077778
0.32,Ideal,F,VS1,61.3,56.0,900,4.44,4.4,2.71,42.3608333,-85.8794444
0.32,Ideal,F,VS1,61.9,56.0,900,4.4,4.36,2.71,39.1405556,-121.6158333
0.32,Ideal,E,VS2,61.9,56.0,900,4.4,4.36,2.71,32.2216667,-110.9258333
0.32,Ideal,E,VS2,61.3,57.0,900,4.45,4.42,2.72,25.8572222,-80.2783333
0.32,Ideal,E,VS2,61.9,55.0,900,4.43,4.42,2.74,34.7463889,-92.2894444
0.32,Premium,E,VS2,60.5,55.0,900,4.49,4.43,2.7,56.5,-2.966667
0.32,Ideal,E,VS2,62.3,56.0,900,4.41,4.38,2.74,43.0794444,-72.4263889
0.32,Ideal,E,VS2,62.1,55.0,900,4.42,4.4,2.74,40.633125,-89.398528
0.4,Premium,G,SI1,59.2,61.0,900,4.81,4.78,2.84,40.7141667,-74.0063889
0.4,Premium,G,SI1,,59.0,900,4.72,4.66,2.89,40.3933333,-82.4858333
0.4,Ideal,G,SI1,60.2,56.0,900,4.83,4.77,2.89,40.209122,-74.038627
0.32,Ideal,E,VS2,62.0,57.0,900,4.41,4.39,2.73,36.5483333,-82.5619444
0.4,Premium,G,SI1,62.0,59.0,900,4.74,4.71,2.93,25.7738889,-80.1938889
0.4,VeryGood,G,SI1,60.0,63.0,900,4.8,4.76,2.87,29.5633333,-95.2858333
0.4,Premium,G,SI1,59.3,59.0,900,4.82,4.8,2.85,47.5197222,-92.1383333
0.4,Premium,G,SI1,61.4,60.0,900,4.71,4.67,2.88,34.2783333,-119.2922222
0.4,Premium,G,SI1,62.7,59.0,900,4.71,4.67,2.94,49.25,-123.133333
0.4,Premium,G,SI1,62.0,59.0,900,4.72,4.7,2.92,39.2966667,-75.1769444
0.4,Premium,G,SI1,61.1,61.0,900,4.76,4.7,2.89,39.3458333,-84.5605556
0.4,Premium,G,SI1,62.8,60.0,900,4.7,4.66,2.94,33.6888889,-78.8869444
0.32,Premium,E,VS2,60.5,58.0,900,4.48,4.44,2.7,41.6894444,-70.1569444
0.32,Premium,E,VS2,61.0,59.0,900,4.45,4.44,2.71,51.083333,-114.083333
0.32,Ideal,E,VS2,60.8,55.0,900,4.49,4.42,2.71,39.835,-83.4652778
0.32,Ideal,E,VS2,61.7,56.0,900,4.44,4.41,2.73,38.2544444,-104.6086111
0.32,Ideal,E,VS2,62.3,57.0,900,4.42,4.41,2.75,36.454506,-90.721506
0.32,Premium,E,VS2,61.2,59.0,900,4.43,4.4,2.7,30.3672222,-89.0927778
0.32,Ideal,E,VS2,61.4,56.0,900,4.43,4.4,2.71,47.709167,24.423889
0.32,Ideal,E,VS2,61.8,55.0,900,4.43,4.4,2.73,35.2219444,-101.8308333
0.32,Ideal,E,VS2,62.1,56.0,900,4.43,4.4,2.74,38.948959,-83.405746
0.32,Ideal,E,VS2,62.1,54.0,900,4.42,4.4,2.74,38.4094444,-82.2947222
0.32,Ideal,E,VS2,62.1,55.0,900,4.43,4.39,2.74,34.3527778,-82.9322222
0.32,Ideal,E,VS2,62.0,55.0,900,4.46,4.38,2.74,43.1116667,-88.4991667
0.32,Ideal,E,VS2,62.0,55.0,900,4.41,4.39,2.73,35.2577778,-96.9363889
0.32,Premium,E,VS2,60.5,59.0,900,4.43,4.39,2.67,35.3736111,-83.2261111
0.32,Ideal,E,VS2,61.5,55.0,900,4.43,4.38,2.71,36.4252778,-89.6994444
0.32,Ideal,E,VS2,,54.0,900,4.41,4.37,2.72,42.844668,-73.81838
0.32,Ideal,E,VS2,62.2,56.0,900,4.41,4.37,2.73,42.05,-71.8805556
0.32,Premium,E,VS2,61.7,58.0,900,4.41,4.38,2.71,33.8886111,-117.8122222
0.32,Ideal,E,VS2,62.1,56.0,900,4.41,4.38,2.73,44.0583333,-121.3141667
0.32,Ideal,E,VS2,62.6,53.0,900,4.38,4.37,2.74,38.3311111,-77.0513889
0.32,Ideal,E,VS2,62.0,57.0,900,4.41,4.37,2.72,45.1608333,-93.2347222
0.32,Ideal,E,VS2,62.3,54.0,900,4.4,4.37,2.73,36.175,-115.1363889
0.32,Ideal,E,VS2,62.2,55.0,900,4.38,4.37,2.72,42.8711111,-97.3969444
0.32,Ideal,E,VS2,61.7,55.0,900,4.42,4.36,2.71,36.9613889,-120.0597222
0.32,Premium,E,VS2,62.6,58.0,900,4.4,4.36,2.74,33.6694444,-117.8222222
0.32,Ideal,E,VS2,62.1,55.0,900,4.4,4.36,2.72,41.77593,-72.521501
